,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
866,Someone To Spend Time With,Someone To Spend Time With,Los Retros,2019-02-12,173953,66,0.817,0.0529,0.817,0.471,0.224,0.106,-13.301,0.0335,89.551,4
867,Tip Pit,Avocado Galaxy,World Champion,2015-12-04,227780,41,0.602,0.632,0.602,0.577,6.86e-05,0.0949,-7.129,0.0274,143.232,3
868,Avant Gardener,The Double EP: A Sea of Split Peas,Courtney Barnett,2013-09-15,312226,0,0.443,0.00149,0.443,0.737,0.0032,0.121,-4.509,0.0293,115.277,4
869,Lilly,What For?,Toro y Moi,2015-04-07,267788,52,0.47,0.0446,0.47,0.652,0.0635,0.311,-6.501,0.0335,139.975,4
870,Runaway,All My Demons Greeting Me As A Friend (Deluxe),AURORA,2016-03-11,248826,88,0.422,0.629,0.422,0.302,7.83e-05,0.104,-9.214,0.0372,114.089,4
871,Them Changes,Drunk,Thundercat,2017-02-24,188453,73,0.657,0.54,0.657,0.562,0.00143,0.101,-8.6,0.0601,81.657,4
872,I Can Change,This Is Happening,LCD Soundsystem,2010-05-17,352003,57,0.644,0.00215,0.644,0.73,0.00178,0.233,-6.565,0.0287,116.981,4
873,Are You with Me Now?,Mug Museum,Cate le Bon,2013-11-11,260573,0,0.603,0.00323,0.603,0.633,0.0347,0.0722,-7.792,0.0259,141.565,4
874,Salad Days,Salad Days,Mac DeMarco,2014-04-01,145893,65,0.43,0.0876,0.43,0.771,0.0239,0.121,-7.176,0.0375,201.001,4
875,Berlin Got Blurry,Human Performance,Parquet Courts,2016-04-08,206333,1,0.592,0.0225,0.592,0.8,6.79e-05,0.166,-6.086,0.0286,138.761,4
876,"Archie, Marry Me",Alvvays,Alvvays,2014-07-21,196560,54,0.267,0.00956,0.267,0.828,0.409,0.143,-4.592,0.0746,117.886,4
877,Seasons (Waiting On You),Singles,Future Islands,2014-03-24,226440,12,0.498,0.136,0.498,0.721,0.7,0.0933,-5.232,0.0282,140.027,4
878,The Silent Orchestra,Black Hours (Deluxe Edition),Hamilton Leithauser,2014-06-02,271840,42,0.537,0.373,0.537,0.662,4.59e-05,0.137,-5.598,0.0353,125.987,4
879,Daddy's Car,Someday World,Eno • Hyde,2014-05-05,290144,38,0.625,0.0368,0.625,0.916,0.0253,0.125,-5.861,0.0793,120.027,4
880,oh baby,american dream,LCD Soundsystem,2017-09-01,349693,63,0.58,0.0192,0.58,0.622,0.653,0.648,-12.005,0.0352,169.442,4
881,Fill in the Blank,Fill in the Blank,Car Seat Headrest,2016-04-12,244506,0,0.34,0.00738,0.34,0.824,1.97e-05,0.0606,-7.238,0.0574,162.885,4
882,Daffodils (feat. Kevin Parker),Uptown Special,Mark Ronson,2015-01-12,298133,59,0.724,0.0408,0.724,0.538,0.0139,0.0343,-8.041,0.0381,108.945,4
883,Masterpiece,Masterpiece,Big Thief,2016-06-10,230586,0,0.416,0.00115,0.416,0.669,1.95e-05,0.153,-8.666,0.0284,72.022,4
884,"Archie, Marry Me",Alvvays,Alvvays,2014-07-21,196560,0,0.27,0.00956,0.27,0.83,0.434,0.142,-4.592,0.0741,117.314,4
885,Put Your Number in My Phone,pom pom,Ariel Pink,2014-11-17,172826,1,0.419,0.0493,0.419,0.866,0.344,0.14,-3.189,0.0342,149.897,4
886,I Was Denied,Warm Slime,Thee Oh Sees,2010-05-11,218760,39,0.244,0.00764,0.244,0.95,0.0819,0.794,-2.399,0.0763,185.246,4
887,Pretty Pimpin,b'lieve i'm goin down...,Kurt Vile,2015-09-25,298760,11,0.566,0.0928,0.566,0.664,0.305,0.0903,-9.081,0.0281,91.117,4
888,Inside Out,They Want My Soul,Spoon,2014-08-04,301960,49,0.619,0.466,0.619,0.621,0.145,0.0718,-4.709,0.0307,176.173,4
889,Boys In the Better Land,Dogrel,Fontaines D.C.,2019-04-12,300115,0,0.392,0.000292,0.392,0.973,2.35e-05,0.348,-5.02,0.0733,176.977,4
890,Depreston,"Sometimes I Sit and Think, And Sometimes I Just Sit",Courtney Barnett,2015-03-18,292853,0,0.693,0.0254,0.693,0.449,1.27e-05,0.0504,-11.777,0.0343,126.394,4
891,Red Eyes,Lost In The Dream,The War On Drugs,2014-03-18,298920,64,0.464,0.00871,0.464,0.815,0.201,0.162,-6.371,0.0368,161.845,4
892,Bobbi's Second World,Bobbi's Second World,The Orielles,2018-11-06,202843,0,0.565,0.148,0.565,0.761,0.00152,0.0704,-4.358,0.0576,111.081,4
893,Chateau Lobby #4 (in C for Two Virgins),"I Love You, Honeybear",Father John Misty,2015-02-09,170840,0,0.436,0.209,0.436,0.804,0.0,0.171,-4.907,0.0409,188.061,4
894,Chartjunk,Wig Out At Jagbags,Stephen Malkmus & The Jicks,2014-01-01,228693,0,0.357,0.0355,0.357,0.81,0.0735,0.114,-7.504,0.0414,143.169,4
895,Positive Force,Positive Force (Commentary Version),Delicate Steve,2012-07-10,269640,0,0.602,0.344,0.602,0.595,0.851,0.0611,-10.784,0.0366,94.996,4
896,Shut Up Kiss Me,MY WOMAN,Angel Olsen,2016-09-02,202200,60,0.373,0.0552,0.373,0.63,0.0,0.107,-5.131,0.0461,115.942,4
897,Dum Surfer,The OOZ,King Krule,2017-10-13,263440,2,0.651,0.0855,0.651,0.944,0.145,0.116,-5.48,0.0381,119.983,4
898,Bright Lit Blue Skies,Before Today,Ariel Pink,2010-06-07,144973,0,0.279,0.0855,0.279,0.838,0.000143,0.251,-5.755,0.0396,166.592,4
899,Class Historian,Just Enough Hip To Be Woman,BRONCHO,2014-09-16,212240,0,0.578,0.222,0.578,0.975,0.753,0.377,-4.017,0.0522,158.073,4
900,Desire Lines,Halcyon Digest,Deerhunter,2010-09-27,404413,5,0.318,0.0565,0.318,0.918,0.293,0.659,-6.288,0.0373,120.567,4
901,The Way You'd Love Her,Another One,Mac DeMarco,2015-08-07,156430,53,0.641,0.589,0.641,0.501,0.0625,0.335,-9.333,0.0226,92.188,4
902,Hi a Skoellyas Liv a Dhagrow,Le Kov,Gwenno,2018-03-02,334520,0,0.26,0.0824,0.26,0.626,0.257,0.17,-12.936,0.0463,204.013,4
903,"I Love You, Honeybear","I Love You, Honeybear",Father John Misty,2015-02-09,278920,0,0.189,0.297,0.189,0.724,0.00387,0.0687,-5.88,0.0582,210.108,3
904,Hell N Back,Hell N Back,Bakar,2019-08-15,213573,75,0.584,0.312,0.584,0.684,9.05e-05,0.112,-4.314,0.567,210.164,4
905,Valleys (My Love),Valleys (My Love),Whitney,2019-07-17,236453,0,0.57,0.632,0.57,0.61,0.567,0.099,-7.146,0.0347,88.674,4
906,The Barrel,Designer,Aldous Harding,2019-04-26,299440,34,0.732,0.747,0.732,0.408,0.000229,0.069,-8.475,0.036,87.016,4
907,Holy City,The Classic,Joan As Police Woman,2014-03-10,284935,0,0.683,0.159,0.683,0.783,0.18,0.0704,-6.866,0.0459,134.97,4
908,I Was A Fool,Twentytwo in Blue,Sunflower Bean,2018-03-23,213173,37,0.555,0.156,0.555,0.795,3.2e-05,0.345,-5.364,0.0344,123.036,4
909,Press Enter To Exit,V,The Horrors,2017-09-22,355174,49,0.513,0.000133,0.513,0.64,0.728,0.158,-10.156,0.0295,87.984,4
910,The Look,The English Riviera,Metronomy,2011-04-11,277653,71,0.638,0.623,0.638,0.535,0.0391,0.0837,-7.792,0.0415,84.947,4
911,Random Name Generator,Star Wars,Wilco,2015-07-17,229488,39,0.621,0.282,0.621,0.962,0.126,0.132,-6.469,0.0454,143.99,4
912,Sea Calls Me Home,Have You In My Wilderness,Julia Holter,2015-09-25,187360,43,0.319,0.126,0.319,0.544,1.07e-05,0.261,-6.801,0.0364,79.532,4
913,Feels Like We Only Go Backwards,Lonerism,Tame Impala,2012-01-01,192960,75,0.303,0.0277,0.303,0.9,0.635,0.11,-2.352,0.0574,149.508,4
914,Boys Latin,Panda Bear Meets The Grim Reaper,Panda Bear,2015-01-12,252253,0,0.423,0.407,0.423,0.858,0.000661,0.806,-6.002,0.0564,90.056,4
915,Pedestrian at Best,"Sometimes I Sit and Think, and Sometimes I Just Sit",Courtney Barnett,2015-03-23,230560,0,0.479,4.61e-06,0.479,0.854,5.72e-05,0.372,-6.101,0.0405,136.067,4
916,Magic Spell,Bashed Out,This Is The Kit,2015-04-06,260007,38,0.63,0.91,0.63,0.593,0.471,0.107,-10.37,0.0492,118.274,4
917,Odessa,Swim,Caribou,2010-04-16,315293,58,0.694,0.00369,0.694,0.896,0.0915,0.344,-6.099,0.0386,118.03,4
918,Queen,Too Bright,Perfume Genius,2014-09-23,230720,36,0.416,0.225,0.416,0.523,0.0663,0.186,-5.579,0.0291,132.015,4
919,Master Of My Craft,Light Up Gold +Tally All The Things That You Broke,Parquet Courts,2013-10-14,190346,0,0.162,0.034,0.162,0.867,0.837,0.581,-6.778,0.069,187.607,4
920,Bizness,W H O K I L L,Tune-Yards,2011-04-18,263733,2,0.76,0.196,0.76,0.76,0.00185,0.113,-5.964,0.0509,111.01,4
921,Summer Girl - Bonus Track,Summer Girl (Bonus Track),HAIM,2019-07-31,205026,0,0.512,0.356,0.512,0.544,0.0159,0.169,-7.953,0.226,99.927,4
922,"Nameless, Faceless",Tell Me How You Really Feel,Courtney Barnett,2018-05-18,194866,0,0.549,6.89e-05,0.549,0.87,1.22e-05,0.0654,-4.974,0.0324,121.948,4
923,Walrus,Utopia Defeated,D.D Dumbo,2016-10-07,190986,1,0.611,0.301,0.611,0.666,0.121,0.122,-6.777,0.0631,175.911,4
924,What's It All For?,What's It All For?,Yellow Days,2018-11-07,251422,52,0.821,0.649,0.821,0.666,0.0288,0.114,-7.747,0.0469,99.998,4
925,Bloodbuzz Ohio,High Violet (Expanded Edition),The National,2010-11-22,275933,5,0.39,0.0554,0.39,0.834,0.18,0.103,-6.367,0.0444,157.077,4
926,Tir Ha Mor,Le Kov,Gwenno,2018-03-02,250380,0,0.577,0.0688,0.577,0.582,0.815,0.235,-11.492,0.0337,138.002,4
927,Road Head,Soft Sounds from Another Planet,Japanese Breakfast,2017-07-14,195106,58,0.54,0.0978,0.54,0.674,0.156,0.147,-8.734,0.0296,95.036,4
928,Inspector Norse,It's the Arps,Todd Terje,2012-01-09,400751,59,0.912,0.074,0.912,0.781,0.762,0.348,-7.018,0.0444,119.978,4
929,One Rizla,Songs of Praise,shame,2018-01-12,214578,47,0.425,0.000116,0.425,0.889,1.49e-05,0.0812,-4.53,0.0419,131.949,4
930,Wait in the Car,All Nerve,The Breeders,2018-03-02,123373,0,0.46,0.0075,0.46,0.827,0.000432,0.213,-5.343,0.0347,140.201,4
931,Everything Now,Everything Now,Arcade Fire,2017-07-28,303013,64,0.548,0.00171,0.548,0.865,0.000449,0.457,-5.325,0.0302,116.046,4
932,Zebra,Teen Dream,Beach House,2010,290720,0,0.611,0.861,0.611,0.471,0.0128,0.1,-8.3,0.0275,118.396,3
933,Helplessness Blues,Helplessness Blues,Fleet Foxes,2011-05-03,303386,46,0.325,0.0849,0.325,0.46,3.6e-06,0.103,-7.226,0.0335,124.864,3
934,Malukayi,From Kinshasa,Mbongwana Star,2015-05-18,360096,0,0.601,0.177,0.601,0.813,0.0766,0.334,-7.961,0.0328,101.587,4
935,Prince Johnny,St. Vincent,St. Vincent,2014-02-25,276626,35,0.524,0.105,0.524,0.686,0.221,0.255,-8.14,0.0814,74.959,4
936,Big,Dogrel,Fontaines D.C.,2019-04-12,105515,0,0.5,0.0454,0.5,0.947,0.0,0.212,-3.602,0.0452,181.815,4
937,Rusty,I Wish Dee Dee Ramone Was Here With Me,Le Volume Courbe,2015-10-30,269493,35,0.447,0.0334,0.447,0.662,0.0313,0.0899,-9.782,0.0355,84.981,4
938,Zebra,Teen Dream,Beach House,2010-01-25,288720,0,0.608,0.855,0.608,0.474,0.00573,0.141,-8.312,0.0273,118.378,3
939,Concrete,Songs of Praise,shame,2018-01-12,214106,44,0.446,0.00966,0.446,0.902,0.00301,0.135,-4.698,0.0423,92.496,4
940,Threat of Joy,Future Present Past,The Strokes,2016-06-03,264661,0,0.594,0.216,0.594,0.728,0.0881,0.124,-6.917,0.0281,137.97,4
941,Kingston,Kingston,Faye Webster,2018-11-16,202653,1,0.73,0.154,0.73,0.355,0.00155,0.117,-9.13,0.036,142.143,4
942,Chamber Of Reflection,Salad Days,Mac DeMarco,2014-04-01,231723,75,0.537,0.263,0.537,0.558,0.91,0.102,-8.678,0.0929,131.037,4
